,timestamp,appliance_name,bid_price,bid_quantity
0,2016-08-01 00:00:00,house_1,15.251110423750884,2.02559
1,2016-08-01 00:00:00,house_2,15.250434340784318,2.02559
2,2016-08-01 00:00:00,house_3,10000.0,2.02559
3,2016-08-01 00:00:00,house_6,15.250399710664096,2.02559
4,2016-08-01 00:00:00,unresponsive_loads,10000.0,0.0
5,2016-08-01 00:00:00,WS_export,18.569999999999997,0.0
6,2016-08-01 00:05:00,house_1,15.138519709561134,2.02559
7,2016-08-01 00:05:00,house_2,15.137848617750093,2.02559
8,2016-08-01 00:05:00,house_3,10000.0,2.02559
9,2016-08-01 00:05:00,house_6,15.137814243285352,2.02559
10,2016-08-01 00:05:00,unresponsive_loads,10000.0,0.4439
11,2016-08-01 00:05:00,WS_export,18.569999999999997,0.0
12,2016-08-01 00:10:00,house_1,15.039644236802262,2.02559
13,2016-08-01 00:10:00,house_2,15.0389805417623,2.02559
14,2016-08-01 00:10:00,house_3,10000.0,2.02559
15,2016-08-01 00:10:00,house_5,15.039637257010734,2.02559
16,2016-08-01 00:10:00,house_6,15.038944129464609,2.02559
17,2016-08-01 00:10:00,unresponsive_loads,10000.0,0.4374
18,2016-08-01 00:10:00,WS_export,18.569999999999997,0.0
19,2016-08-01 00:15:00,house_1,14.954265078043074,2.02559
20,2016-08-01 00:15:00,house_2,14.953608081632135,2.02559
21,2016-08-01 00:15:00,house_3,10000.0,2.02559
22,2016-08-01 00:15:00,house_5,14.95425950109095,2.02559
23,2016-08-01 00:15:00,house_6,14.953570985480209,2.02559
24,2016-08-01 00:15:00,unresponsive_loads,10000.0,0.431
25,2016-08-01 00:15:00,WS_export,18.619999999999997,0.0
26,2016-08-01 00:20:00,house_1,14.88243705479436,2.02559
27,2016-08-01 00:20:00,house_2,14.881786073610243,2.02559
28,2016-08-01 00:20:00,house_3,10000.0,2.02559
29,2016-08-01 00:20:00,house_5,14.882432315866538,2.02559
30,2016-08-01 00:20:00,house_6,14.881748657199266,2.02559
31,2016-08-01 00:20:00,unresponsive_loads,10000.0,0.4247
