# file...... Results/load_node_149.csv
# date...... Thu Aug 19 14:30:53 2021
# user...... (null)
# host...... (null)
# target.... meter 7
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,measured_real_power, measured_reactive_power
2016-07-31 13:10:00 UTC,+2755.49,+7369.26
2016-07-31 13:15:00 UTC,+2761.08,+7363.83
2016-07-31 13:20:00 UTC,+477.145,+5336.73
2016-07-31 13:25:00 UTC,-1800.35,+3313.63
2016-07-31 13:30:00 UTC,+2793.05,+7348.41
2016-07-31 13:35:00 UTC,+522.342,+5327.79
2016-07-31 13:40:00 UTC,-1562,+3397
2016-07-31 13:45:00 UTC,+3029.54,+7424.6
2016-07-31 13:50:00 UTC,+3066.57,+7421.44
2016-07-31 13:55:00 UTC,+1625.92,+5801.14
2016-07-31 14:00:00 UTC,+818.064,+5390.48
2016-07-31 14:05:00 UTC,+851.085,+5390.42
2016-07-31 14:10:00 UTC,+3384.85,+7507.39
2016-07-31 14:15:00 UTC,+3223.79,+7410.63
2016-07-31 14:20:00 UTC,+983.505,+5399.22
2016-07-31 14:25:00 UTC,-1254.55,+3387.79
2016-07-31 14:30:00 UTC,+3351.6,+7410.63
2016-07-31 14:35:00 UTC,+3398.74,+7410.97
2016-07-31 14:40:00 UTC,+1167.28,+5399.2
2016-07-31 14:45:00 UTC,+1218.88,+5399.6
2016-07-31 14:50:00 UTC,+1272.55,+5399.6
2016-07-31 14:55:00 UTC,+3753.82,+7481.11
2016-07-31 15:00:00 UTC,+1392.89,+5409.64
2016-07-31 15:05:00 UTC,-830.915,+3398.2
2016-07-31 15:10:00 UTC,+6070.78,+9432.86
2016-07-31 15:15:00 UTC,+3834.29,+7412.32
2016-07-31 15:20:00 UTC,-462.862,+3485.85
2016-07-31 15:25:00 UTC,+4148.16,+7500
2016-07-31 15:30:00 UTC,+1937.99,+5488.58
2016-07-31 15:35:00 UTC,+4291.83,+7500.01
2016-07-31 15:40:00 UTC,-193.659,+3477.09
2016-07-31 15:45:00 UTC,-133.235,+3468.31
2016-07-31 15:50:00 UTC,+8907.89,+11435.9
2016-07-31 15:55:00 UTC,+4430.24,+7412.35
2016-07-31 16:00:00 UTC,+235.421,+3544.89
2016-07-31 16:05:00 UTC,+501.673,+3633.84
2016-07-31 16:10:00 UTC,+2675.18,+5552.21
2016-07-31 16:15:00 UTC,+9603.36,+11589.4
2016-07-31 16:20:00 UTC,+3354.24,+5791.97
2016-07-31 16:25:00 UTC,-211.378,+2199.65
2016-07-31 16:30:00 UTC,+5376.15,+7571.88
2016-07-31 16:35:00 UTC,+3390.65,+5652.11
2016-07-31 16:40:00 UTC,+9959.63,+9692.17
2016-07-31 16:45:00 UTC,+5684.34,+7568.42
2016-07-31 16:50:00 UTC,-1058.74,+1524.61
2016-07-31 16:55:00 UTC,+5880.17,+6646.31
2016-07-31 17:00:00 UTC,+6199.86,+7683.19
2016-07-31 17:05:00 UTC,+4029.55,+5666.91
2016-07-31 17:10:00 UTC,+5916.57,+6521.81
2016-07-31 17:15:00 UTC,+6532.12,+7662.64
2016-07-31 17:20:00 UTC,+3611.29,+4378.28
2016-07-31 17:25:00 UTC,-30.9334,+1648.24
2016-07-31 17:30:00 UTC,+14988.5,+12459.7
2016-07-31 17:35:00 UTC,+7030.1,+7630.41
2016-07-31 17:40:00 UTC,+2478.31,+3551.58
2016-07-31 17:45:00 UTC,+2647.01,+3548.55
2016-07-31 17:50:00 UTC,+5113.56,+5530.12
2016-07-31 17:55:00 UTC,+900.396,+1560.58
2016-07-31 18:00:00 UTC,+1279.33,+1585.85
2016-07-31 18:05:00 UTC,+3788.2,+3567.37
2016-07-31 18:10:00 UTC,+10734,+9465.88
2016-07-31 18:15:00 UTC,+3456.65,+3592.39
2016-07-31 18:20:00 UTC,+1771.44,+1594.62
2016-07-31 18:25:00 UTC,+1971.68,+1594.63
2016-07-31 18:30:00 UTC,+2155.28,+1594.63
2016-07-31 18:35:00 UTC,+2325.02,+1594.64
2016-07-31 18:40:00 UTC,+4682.65,+3535.82
2016-07-31 18:45:00 UTC,+2701.21,+1585.88
2016-07-31 18:50:00 UTC,+3000.52,+1673.56
2016-07-31 18:55:00 UTC,+7432.38,+5508.8
2016-07-31 19:00:00 UTC,+5339.07,+3524.2
2016-07-31 19:05:00 UTC,+3140.6,+1561.39
2016-07-31 19:10:00 UTC,+3196.81,+1561.39
2016-07-31 19:15:00 UTC,+3068.74,+1473.72
2016-07-31 19:20:00 UTC,+3245.08,+1535.09
2016-07-31 19:25:00 UTC,+3291.4,+1535.09
2016-07-31 19:30:00 UTC,+3243.88,+1491.26
2016-07-31 19:35:00 UTC,+3247.29,+1473.73
2016-07-31 19:40:00 UTC,+3283.53,+1473.73
2016-07-31 19:45:00 UTC,+3316.37,+1473.73
2016-07-31 19:50:00 UTC,+3345.8,+1473.73
2016-07-31 19:55:00 UTC,+3371.79,+1473.73
2016-07-31 20:00:00 UTC,+3619.8,+1529.68
2016-07-31 20:05:00 UTC,+3619.8,+1529.68
2016-07-31 20:10:00 UTC,+3764.6,+1599.82
2016-07-31 20:15:00 UTC,+3855.1,+1643.66
2016-07-31 20:20:00 UTC,+3855.1,+1643.66
2016-07-31 20:25:00 UTC,+4271.4,+1845.3
2016-07-31 20:30:00 UTC,+4235.2,+1827.77
2016-07-31 20:35:00 UTC,+4235.2,+1827.77
2016-07-31 20:40:00 UTC,+4253.3,+1836.54
2016-07-31 20:45:00 UTC,+4054.2,+1740.09
2016-07-31 20:50:00 UTC,+4054.2,+1740.1
2016-07-31 20:55:00 UTC,+4036.1,+1731.33
2016-07-31 21:00:00 UTC,+4297.39,+1816.35
2016-07-31 21:05:00 UTC,+4297.39,+1816.35
2016-07-31 21:10:00 UTC,+4405.99,+1868.95
2016-07-31 21:15:00 UTC,+4206.89,+1772.51
2016-07-31 21:20:00 UTC,+4224.99,+1781.28
2016-07-31 21:25:00 UTC,+4188.79,+1763.74
2016-07-31 21:30:00 UTC,+4188.79,+1763.74
2016-07-31 21:35:00 UTC,+4188.79,+1763.74
2016-07-31 21:40:00 UTC,+4243.09,+1790.04
2016-07-31 21:45:00 UTC,+4206.89,+1772.51
2016-07-31 21:50:00 UTC,+4170.69,+1754.97
2016-07-31 21:55:00 UTC,+4695.59,+2009.24
2016-07-31 22:00:00 UTC,+4405.01,+1880.44
2016-07-31 22:05:00 UTC,+4368.81,+1862.91
2016-07-31 22:10:00 UTC,+3717.21,+1547.28
2016-07-31 22:15:00 UTC,+3753.41,+1564.81
2016-07-31 22:20:00 UTC,+3771.51,+1573.58
2016-07-31 22:25:00 UTC,+3916.31,+1643.72
2016-07-31 22:30:00 UTC,+3916.31,+1643.72
2016-07-31 22:35:00 UTC,+3916.31,+1643.72
2016-07-31 22:40:00 UTC,+3916.31,+1643.72
2016-07-31 22:45:00 UTC,+3934.41,+1652.48
2016-07-31 22:50:00 UTC,+3952.51,+1661.25
2016-07-31 22:55:00 UTC,+3916.31,+1643.72
2016-07-31 23:00:00 UTC,+3311.19,+1396.12
2016-07-31 23:05:00 UTC,+3274.98,+1378.59
2016-07-31 23:10:00 UTC,+3274.99,+1378.59
2016-07-31 23:15:00 UTC,+3329.29,+1404.89
2016-07-31 23:20:00 UTC,+2949.18,+1220.78
2016-07-31 23:25:00 UTC,+2949.18,+1220.78
2016-07-31 23:30:00 UTC,+2949.18,+1220.78
2016-07-31 23:35:00 UTC,+2949.18,+1220.78
2016-07-31 23:40:00 UTC,+2949.18,+1220.78
2016-07-31 23:45:00 UTC,+2949.18,+1220.78
2016-07-31 23:50:00 UTC,+3256.88,+1369.82
2016-07-31 23:55:00 UTC,+2949.19,+1220.78
2016-08-01 00:00:00 UTC,+2373.59,+996.914
2016-08-01 00:05:00 UTC,+2373.59,+996.914
2016-08-01 00:10:00 UTC,+2373.59,+996.914
2016-08-01 00:15:00 UTC,+2373.59,+996.914
2016-08-01 00:20:00 UTC,+2554.59,+1084.58
2016-08-01 00:25:00 UTC,+2554.59,+1084.58
2016-08-01 00:30:00 UTC,+2554.59,+1084.58
2016-08-01 00:35:00 UTC,+2554.59,+1084.58
2016-08-01 00:40:00 UTC,+8708.35,+4066.09
2016-08-01 00:45:00 UTC,+2373.59,+996.913
2016-08-01 00:50:00 UTC,+2373.59,+996.914
2016-08-01 00:55:00 UTC,+2373.59,+996.914
2016-08-01 01:00:00 UTC,+2176.87,+920.513
2016-08-01 01:05:00 UTC,+2176.87,+920.513
2016-08-01 01:10:00 UTC,+2394.07,+1025.72
2016-08-01 01:15:00 UTC,+2375.98,+1016.95
2016-08-01 01:20:00 UTC,+2375.97,+1016.95
2016-08-01 01:25:00 UTC,+2375.97,+1016.95
2016-08-01 01:30:00 UTC,+2375.97,+1016.95
2016-08-01 01:35:00 UTC,+2375.97,+1016.95
2016-08-01 01:40:00 UTC,+2375.97,+1016.95
2016-08-01 01:45:00 UTC,+2375.97,+1016.95
2016-08-01 01:50:00 UTC,+2375.97,+1016.95
2016-08-01 01:55:00 UTC,+2538.87,+1095.85
2016-08-01 02:00:00 UTC,+2426.05,+1049.55
2016-08-01 02:05:00 UTC,+2426.05,+1049.55
2016-08-01 02:10:00 UTC,+2480.35,+1075.86
2016-08-01 02:15:00 UTC,+2444.15,+1058.32
2016-08-01 02:20:00 UTC,+2245.05,+961.887
2016-08-01 02:25:00 UTC,+2245.05,+961.887
2016-08-01 02:30:00 UTC,+2245.05,+961.887
2016-08-01 02:35:00 UTC,+2245.05,+961.887
2016-08-01 02:40:00 UTC,+2064.05,+874.218
2016-08-01 02:45:00 UTC,+2064.05,+874.218
2016-08-01 02:50:00 UTC,+2064.05,+874.218
2016-08-01 02:55:00 UTC,+3819.73,+1724.66
2016-08-01 03:00:00 UTC,+2039.83,+862.757
2016-08-01 03:05:00 UTC,+2057.93,+871.524
2016-08-01 03:10:00 UTC,+2039.83,+862.757
2016-08-01 03:15:00 UTC,+2039.83,+862.757
2016-08-01 03:20:00 UTC,+2039.83,+862.757
2016-08-01 03:25:00 UTC,+2220.83,+950.426
2016-08-01 03:30:00 UTC,+2220.83,+950.425
2016-08-01 03:35:00 UTC,+2220.83,+950.425
2016-08-01 03:40:00 UTC,+2220.83,+950.425
2016-08-01 03:45:00 UTC,+2220.83,+950.425
2016-08-01 03:50:00 UTC,+2039.83,+862.757
2016-08-01 03:55:00 UTC,+2039.83,+862.757
2016-08-01 04:00:00 UTC,+2037.69,+862.818
2016-08-01 04:05:00 UTC,+2037.69,+862.818
2016-08-01 04:10:00 UTC,+2037.69,+862.818
2016-08-01 04:15:00 UTC,+2037.69,+862.818
2016-08-01 04:20:00 UTC,+2037.69,+862.818
2016-08-01 04:25:00 UTC,+2037.69,+862.818
2016-08-01 04:30:00 UTC,+2037.69,+862.818
2016-08-01 04:35:00 UTC,+2037.69,+862.818
2016-08-01 04:40:00 UTC,+2037.69,+862.818
2016-08-01 04:45:00 UTC,+2037.69,+862.818
2016-08-01 04:50:00 UTC,+2037.69,+862.818
2016-08-01 04:55:00 UTC,+2236.79,+959.253
2016-08-01 05:00:00 UTC,+2357.56,+1007.23
2016-08-01 05:05:00 UTC,+2355.69,+1007.24
2016-08-01 05:10:00 UTC,+2353.86,+1007.24
2016-08-01 05:15:00 UTC,+2352.06,+1007.24
2016-08-01 05:20:00 UTC,+2169.31,+919.566
2016-08-01 05:25:00 UTC,+2167.59,+919.567
2016-08-01 05:30:00 UTC,+2165.92,+919.566
2016-08-01 05:35:00 UTC,+2164.31,+919.566
2016-08-01 05:40:00 UTC,+2147.24,+919.567
2016-08-01 05:45:00 UTC,+2116.33,+919.565
2016-08-01 05:50:00 UTC,+2083.65,+919.563
2016-08-01 05:55:00 UTC,+2041.39,+919.563
2016-08-01 06:00:00 UTC,+2310.06,+1058.12
2016-08-01 06:05:00 UTC,+2245.65,+1058.12
2016-08-01 06:10:00 UTC,+2158.41,+1058.12
2016-08-01 06:15:00 UTC,+2289.2,+1163.32
2016-08-01 06:20:00 UTC,+2185.55,+1154.55
2016-08-01 06:25:00 UTC,+2100.86,+1154.55
2016-08-01 06:30:00 UTC,+2198.07,+1242.21
2016-08-01 06:35:00 UTC,+2115.18,+1242.21
2016-08-01 06:40:00 UTC,+5055.84,+2706.46
2016-08-01 06:45:00 UTC,+1934.1,+1233.44
2016-08-01 06:50:00 UTC,+1673.23,+1145.77
2016-08-01 06:55:00 UTC,+1739.33,+1215.9
2016-08-01 07:00:00 UTC,+1858.29,+1317.89
2016-08-01 07:05:00 UTC,+1664.32,+1326.65
2016-08-01 07:10:00 UTC,+1459.73,+1317.88
2016-08-01 07:15:00 UTC,+3239.02,+2291.05
2016-08-01 07:20:00 UTC,+1044.91,+1317.87
2016-08-01 07:25:00 UTC,+860.184,+1317.87
2016-08-01 07:30:00 UTC,+675.678,+1317.87
2016-08-01 07:35:00 UTC,+281.809,+1230.2
2016-08-01 07:40:00 UTC,+99.746,+1230.2
2016-08-01 07:45:00 UTC,+153.074,+1344.17
2016-08-01 07:50:00 UTC,-83.1799,+1317.87
2016-08-01 07:55:00 UTC,-247.081,+1326.64
2016-08-01 08:00:00 UTC,-416.606,+1352.26
2016-08-01 08:05:00 UTC,-642.248,+1352.26
2016-08-01 08:10:00 UTC,-877.413,+1343.49
2016-08-01 08:15:00 UTC,-1266.97,+1255.83
2016-08-01 08:20:00 UTC,-1467.15,+1255.84
2016-08-01 08:25:00 UTC,-1659.1,+1255.84
2016-08-01 08:30:00 UTC,-1824.83,+1264.61
2016-08-01 08:35:00 UTC,-2051.38,+1247.09
2016-08-01 08:40:00 UTC,-155.816,+3115.07
2016-08-01 08:45:00 UTC,-311.141,+3117.02
2016-08-01 08:50:00 UTC,-2650.73,+1185.74
2016-08-01 08:55:00 UTC,+1595.29,+5056.06
2016-08-01 09:00:00 UTC,-713.979,+3129.62
2016-08-01 09:05:00 UTC,+1357.89,+5071.74
2016-08-01 09:10:00 UTC,+1240.68,+5076.54
2016-08-01 09:15:00 UTC,+3662.04,+7192.49
2016-08-01 09:20:00 UTC,+1336.51,+5243.57
2016-08-01 09:25:00 UTC,-986.588,+3290.44
2016-08-01 09:30:00 UTC,-3343.25,+1315.23
2016-08-01 09:35:00 UTC,+1000.75,+5221.39
2016-08-01 09:40:00 UTC,+3054.46,+7136.96
2016-08-01 09:45:00 UTC,+681.952,+5141.86
2016-08-01 09:50:00 UTC,-1562.64,+3203.96
2016-08-01 09:55:00 UTC,+625.146,+5175.49
2016-08-01 10:00:00 UTC,+564.22,+5173.04
2016-08-01 10:05:00 UTC,+549.367,+5157.85
2016-08-01 10:10:00 UTC,-3669.51,+1335.93
2016-08-01 10:15:00 UTC,-1443.48,+3293.14
2016-08-01 10:20:00 UTC,+801.782,+5261.64
2016-08-01 10:25:00 UTC,+3048.32,+7232.96
2016-08-01 10:30:00 UTC,-1422.36,+3288.17
2016-08-01 10:35:00 UTC,-1340.15,+3324.54
2016-08-01 10:40:00 UTC,+315.118,+4123.81
2016-08-01 10:45:00 UTC,+1799.58,+5730.61
2016-08-01 10:50:00 UTC,-2745.02,+1747.92
2016-08-01 10:55:00 UTC,-1280.04,+3347.49
2016-08-01 11:00:00 UTC,+5468.13,+9305.36
2016-08-01 11:05:00 UTC,-1264.25,+3373
2016-08-01 11:10:00 UTC,+798.242,+5268.2
2016-08-01 11:15:00 UTC,-3698.51,+1305.76
2016-08-01 11:20:00 UTC,-1648.35,+3202.52
2016-08-01 11:25:00 UTC,-1657.53,+3204.12
2016-08-01 11:30:00 UTC,+586.477,+5193.16
2016-08-01 11:35:00 UTC,-1677.13,+3207.16
2016-08-01 11:40:00 UTC,+6391.7,+8917.37
2016-08-01 11:45:00 UTC,+559.495,+5202.15
2016-08-01 11:50:00 UTC,+549.037,+5205.06
2016-08-01 11:55:00 UTC,+537.805,+5207.91
2016-08-01 12:00:00 UTC,+560.792,+5231.43
2016-08-01 12:05:00 UTC,-1739.99,+3237.19
2016-08-01 12:10:00 UTC,+694.178,+5335.83
2016-08-01 12:15:00 UTC,+648.911,+5330.62
2016-08-01 12:20:00 UTC,+2897.43,+7338
2016-08-01 12:25:00 UTC,-3941.54,+1326.46
2016-08-01 12:30:00 UTC,-3960.56,+1326.46
2016-08-01 12:35:00 UTC,+2673.01,+7262.29
2016-08-01 12:40:00 UTC,+4943.48,+9274.07
2016-08-01 12:45:00 UTC,+2662.49,+7268.03
2016-08-01 12:50:00 UTC,+926.365,+5522.55
2016-08-01 12:55:00 UTC,-3666.52,+1484.24
2016-08-01 13:00:00 UTC,-3959.03,+1331.31
2016-08-01 13:05:00 UTC,+7394.07,+11350.9
2016-08-01 13:10:00 UTC,+580.062,+5316.67
2016-08-01 13:15:00 UTC,-1670.01,+3305.9
2016-08-01 13:20:00 UTC,-1656.48,+3296.57
2016-08-01 13:25:00 UTC,+2950.47,+7322.27
2016-08-01 13:30:00 UTC,+690.503,+5303.58
2016-08-01 13:35:00 UTC,-1366.98,+3382.68
2016-08-01 13:40:00 UTC,+5500.64,+9403.76
2016-08-01 13:45:00 UTC,-1284.32,+3381.77
2016-08-01 13:50:00 UTC,-3514.94,+1375.12
2016-08-01 13:55:00 UTC,+5628.46,+9398.66
2016-08-01 14:00:00 UTC,-3610.38,+1283.05
2016-08-01 14:05:00 UTC,-3548.68,+1283.04
2016-08-01 14:10:00 UTC,+3151.1,+7211.04
2016-08-01 14:15:00 UTC,+7791.97,+11238.2
2016-08-01 14:20:00 UTC,+1137.14,+5275.01
2016-08-01 14:25:00 UTC,-3353.43,+1265.5
2016-08-01 14:30:00 UTC,+1245.78,+5274.11
2016-08-01 14:35:00 UTC,-3246.57,+1265.5
2016-08-01 14:40:00 UTC,+5892.65,+9280.74
2016-08-01 14:45:00 UTC,+5941.48,+9279.54
2016-08-01 14:50:00 UTC,-3059.79,+1274.26
2016-08-01 14:55:00 UTC,-3012.22,+1274.25
2016-08-01 15:00:00 UTC,+6395.22,+9424.78
2016-08-01 15:05:00 UTC,+1835.11,+5402.02
2016-08-01 15:10:00 UTC,+1838.95,+5392.95
2016-08-01 15:15:00 UTC,+7437.23,+9896.69
2016-08-01 15:20:00 UTC,-995.554,+2186.25
2016-08-01 15:25:00 UTC,+3579.31,+6189.16
2016-08-01 15:30:00 UTC,+1990.36,+5399.09
2016-08-01 15:35:00 UTC,+2016.51,+5389.16
2016-08-01 15:40:00 UTC,+5521.92,+7062.43
2016-08-01 15:45:00 UTC,+6650.67,+9384.85
2016-08-01 15:50:00 UTC,+2174.09,+5384.92
2016-08-01 15:55:00 UTC,-2475.67,+1300.81
2016-08-01 16:00:00 UTC,+2317.44,+5421.47
