,timestamp,appliance_name,bid_price,bid_quantity
0,2016-07-31 12:00:00,Battery_1,25.0,3.9
1,2016-07-31 12:00:00,Battery_2,25.0,3.9
2,2016-07-31 12:00:00,Battery_3,25.0,3.9
3,2016-07-31 12:00:00,Battery_4,25.0,3.9
4,2016-07-31 12:00:00,Battery_5,25.0,3.9
5,2016-07-31 12:00:00,Battery_6,25.0,3.9
6,2016-07-31 12:00:00,WS,22.72,1000.0
7,2016-07-31 12:05:00,Battery_1,25.0,3.9
8,2016-07-31 12:05:00,Battery_2,25.0,3.9
9,2016-07-31 12:05:00,Battery_3,25.0,3.9
10,2016-07-31 12:05:00,Battery_4,25.0,3.9
11,2016-07-31 12:05:00,Battery_5,25.0,3.9
12,2016-07-31 12:05:00,Battery_6,25.0,3.9
13,2016-07-31 12:05:00,PV_1,0.0,0.828487
14,2016-07-31 12:05:00,PV_2,0.0,1.27488
15,2016-07-31 12:05:00,PV_3,0.0,1.324
16,2016-07-31 12:05:00,PV_4,0.0,1.25023
17,2016-07-31 12:05:00,PV_5,0.0,1.09955
18,2016-07-31 12:05:00,PV_6,0.0,1.07357
19,2016-07-31 12:05:00,WS,22.72,1000.0
20,2016-07-31 12:10:00,Battery_1,25.0,3.9
21,2016-07-31 12:10:00,Battery_2,25.0,3.9
22,2016-07-31 12:10:00,Battery_3,25.0,3.9
23,2016-07-31 12:10:00,Battery_4,25.0,3.9
24,2016-07-31 12:10:00,Battery_5,25.0,3.9
25,2016-07-31 12:10:00,Battery_6,25.0,3.9
26,2016-07-31 12:10:00,PV_1,0.0,0.806963
27,2016-07-31 12:10:00,PV_2,0.0,1.24176
28,2016-07-31 12:10:00,PV_3,0.0,1.2895999999999999
29,2016-07-31 12:10:00,PV_4,0.0,1.21775
30,2016-07-31 12:10:00,PV_5,0.0,1.07098
31,2016-07-31 12:10:00,PV_6,0.0,1.0456800000000002
32,2016-07-31 12:10:00,WS,22.72,1000.0
33,2016-07-31 12:15:00,Battery_1,25.0,3.9
34,2016-07-31 12:15:00,Battery_2,25.0,3.9
35,2016-07-31 12:15:00,Battery_3,25.0,3.9
36,2016-07-31 12:15:00,Battery_4,25.0,3.9
37,2016-07-31 12:15:00,Battery_5,25.0,3.9
38,2016-07-31 12:15:00,Battery_6,25.0,3.9
39,2016-07-31 12:15:00,PV_1,0.0,0.807695
40,2016-07-31 12:15:00,PV_2,0.0,1.2428800000000002
41,2016-07-31 12:15:00,PV_3,0.0,1.29077
42,2016-07-31 12:15:00,PV_4,0.0,1.21885
43,2016-07-31 12:15:00,PV_5,0.0,1.07195
44,2016-07-31 12:15:00,PV_6,0.0,1.0466300000000002
45,2016-07-31 12:15:00,WS,24.48,1000.0
46,2016-07-31 12:20:00,Battery_1,25.0,3.9
47,2016-07-31 12:20:00,Battery_2,25.0,3.9
48,2016-07-31 12:20:00,Battery_3,25.0,3.9
49,2016-07-31 12:20:00,Battery_4,25.0,3.9
50,2016-07-31 12:20:00,Battery_5,25.0,3.9
51,2016-07-31 12:20:00,Battery_6,25.0,3.9
52,2016-07-31 12:20:00,PV_1,0.0,0.808269
53,2016-07-31 12:20:00,PV_2,0.0,1.24377
54,2016-07-31 12:20:00,PV_3,0.0,1.29169
55,2016-07-31 12:20:00,PV_4,0.0,1.2197200000000001
56,2016-07-31 12:20:00,PV_5,0.0,1.07271
57,2016-07-31 12:20:00,PV_6,0.0,1.04737
58,2016-07-31 12:20:00,WS,24.48,1000.0
59,2016-07-31 12:25:00,Battery_1,25.0,3.9
60,2016-07-31 12:25:00,Battery_2,25.0,3.9
61,2016-07-31 12:25:00,Battery_3,25.0,3.9
62,2016-07-31 12:25:00,Battery_4,25.0,3.9
63,2016-07-31 12:25:00,Battery_5,25.0,3.9
64,2016-07-31 12:25:00,Battery_6,25.0,3.9
65,2016-07-31 12:25:00,PV_1,0.0,0.808682
66,2016-07-31 12:25:00,PV_2,0.0,1.2444000000000002
67,2016-07-31 12:25:00,PV_3,0.0,1.2923499999999999
68,2016-07-31 12:25:00,PV_4,0.0,1.22034
69,2016-07-31 12:25:00,PV_5,0.0,1.0732599999999999
70,2016-07-31 12:25:00,PV_6,0.0,1.0479100000000001
71,2016-07-31 12:25:00,WS,24.48,1000.0
72,2016-07-31 12:30:00,Battery_1,25.0,3.9
73,2016-07-31 12:30:00,Battery_2,25.0,3.9
74,2016-07-31 12:30:00,Battery_3,25.0,3.9
75,2016-07-31 12:30:00,Battery_4,25.0,3.9
76,2016-07-31 12:30:00,Battery_5,25.0,3.9
77,2016-07-31 12:30:00,Battery_6,25.0,3.9
78,2016-07-31 12:30:00,PV_1,0.0,0.8089299999999999
79,2016-07-31 12:30:00,PV_2,0.0,1.24478
80,2016-07-31 12:30:00,PV_3,0.0,1.29275
81,2016-07-31 12:30:00,PV_4,0.0,1.22071
82,2016-07-31 12:30:00,PV_5,0.0,1.0735899999999998
83,2016-07-31 12:30:00,PV_6,0.0,1.04823
84,2016-07-31 12:30:00,WS,25.7,1000.0
85,2016-07-31 12:35:00,Battery_1,25.0,3.9
86,2016-07-31 12:35:00,Battery_2,25.0,3.9
87,2016-07-31 12:35:00,Battery_3,25.0,3.9
88,2016-07-31 12:35:00,Battery_4,25.0,3.9
89,2016-07-31 12:35:00,Battery_5,25.0,3.9
90,2016-07-31 12:35:00,Battery_6,25.0,3.9
91,2016-07-31 12:35:00,PV_1,0.0,0.8090080000000001
92,2016-07-31 12:35:00,PV_2,0.0,1.2449100000000002
93,2016-07-31 12:35:00,PV_3,0.0,1.29287
94,2016-07-31 12:35:00,PV_4,0.0,1.2208299999999999
95,2016-07-31 12:35:00,PV_5,0.0,1.07369
96,2016-07-31 12:35:00,PV_6,0.0,1.04833
97,2016-07-31 12:35:00,WS,25.7,1000.0
98,2016-07-31 12:40:00,Battery_1,25.0,3.9
99,2016-07-31 12:40:00,Battery_2,25.0,3.9
100,2016-07-31 12:40:00,Battery_3,25.0,3.9
101,2016-07-31 12:40:00,Battery_4,25.0,3.9
102,2016-07-31 12:40:00,Battery_5,25.0,3.9
103,2016-07-31 12:40:00,Battery_6,25.0,3.9
104,2016-07-31 12:40:00,PV_1,0.0,0.808914
105,2016-07-31 12:40:00,PV_2,0.0,1.24476
106,2016-07-31 12:40:00,PV_3,0.0,1.29272
107,2016-07-31 12:40:00,PV_4,0.0,1.22069
108,2016-07-31 12:40:00,PV_5,0.0,1.07357
109,2016-07-31 12:40:00,PV_6,0.0,1.04821
110,2016-07-31 12:40:00,WS,25.7,1000.0
111,2016-07-31 12:45:00,Battery_1,25.0,3.9
112,2016-07-31 12:45:00,Battery_2,25.0,3.9
113,2016-07-31 12:45:00,Battery_3,25.0,3.9
114,2016-07-31 12:45:00,Battery_4,25.0,3.9
115,2016-07-31 12:45:00,Battery_5,25.0,3.9
116,2016-07-31 12:45:00,Battery_6,25.0,3.9
117,2016-07-31 12:45:00,PV_1,0.0,0.808644
118,2016-07-31 12:45:00,PV_2,0.0,1.24434
119,2016-07-31 12:45:00,PV_3,0.0,1.29229
120,2016-07-31 12:45:00,PV_4,0.0,1.22028
121,2016-07-31 12:45:00,PV_5,0.0,1.07321
122,2016-07-31 12:45:00,PV_6,0.0,1.04785
123,2016-07-31 12:45:00,WS,26.26,1000.0
124,2016-07-31 12:50:00,Battery_1,25.0,3.9
125,2016-07-31 12:50:00,Battery_2,25.0,3.9
126,2016-07-31 12:50:00,Battery_3,25.0,3.9
127,2016-07-31 12:50:00,Battery_4,25.0,3.9
128,2016-07-31 12:50:00,Battery_5,25.0,3.9
129,2016-07-31 12:50:00,Battery_6,25.0,3.9
130,2016-07-31 12:50:00,PV_1,0.0,0.808195
131,2016-07-31 12:50:00,PV_2,0.0,1.2436500000000001
132,2016-07-31 12:50:00,PV_3,0.0,1.2915699999999999
133,2016-07-31 12:50:00,PV_4,0.0,1.2196099999999999
134,2016-07-31 12:50:00,PV_5,0.0,1.0726099999999998
135,2016-07-31 12:50:00,PV_6,0.0,1.04727
136,2016-07-31 12:50:00,WS,26.26,1000.0
137,2016-07-31 12:55:00,Battery_1,25.0,3.9
138,2016-07-31 12:55:00,Battery_2,25.0,3.9
139,2016-07-31 12:55:00,Battery_3,25.0,3.9
140,2016-07-31 12:55:00,Battery_4,25.0,3.9
141,2016-07-31 12:55:00,Battery_5,25.0,3.9
142,2016-07-31 12:55:00,Battery_6,25.0,3.9
143,2016-07-31 12:55:00,PV_1,0.0,0.8075650000000001
144,2016-07-31 12:55:00,PV_2,0.0,1.24268
145,2016-07-31 12:55:00,PV_3,0.0,1.29056
146,2016-07-31 12:55:00,PV_4,0.0,1.21865
147,2016-07-31 12:55:00,PV_5,0.0,1.07178
148,2016-07-31 12:55:00,PV_6,0.0,1.04646
149,2016-07-31 12:55:00,WS,26.26,1000.0
150,2016-07-31 13:00:00,Battery_1,25.0,3.9
151,2016-07-31 13:00:00,Battery_2,25.0,3.9
152,2016-07-31 13:00:00,Battery_3,25.0,3.9
153,2016-07-31 13:00:00,Battery_4,25.0,3.9
154,2016-07-31 13:00:00,Battery_5,25.0,3.9
155,2016-07-31 13:00:00,Battery_6,25.0,3.9
156,2016-07-31 13:00:00,PV_1,0.0,0.806753
157,2016-07-31 13:00:00,PV_2,0.0,1.24143
158,2016-07-31 13:00:00,PV_3,0.0,1.28927
159,2016-07-31 13:00:00,PV_4,0.0,1.21743
160,2016-07-31 13:00:00,PV_5,0.0,1.0707
161,2016-07-31 13:00:00,PV_6,0.0,1.0454
162,2016-07-31 13:00:00,WS,26.97,1000.0
163,2016-07-31 13:05:00,Battery_1,25.0,3.9
164,2016-07-31 13:05:00,Battery_2,25.0,3.9
165,2016-07-31 13:05:00,Battery_3,25.0,3.9
166,2016-07-31 13:05:00,Battery_4,25.0,3.9
167,2016-07-31 13:05:00,Battery_5,25.0,3.9
168,2016-07-31 13:05:00,Battery_6,25.0,3.9
169,2016-07-31 13:05:00,PV_1,0.0,0.806753
170,2016-07-31 13:05:00,PV_2,0.0,1.24143
171,2016-07-31 13:05:00,PV_3,0.0,1.28927
172,2016-07-31 13:05:00,PV_4,0.0,1.21743
173,2016-07-31 13:05:00,PV_5,0.0,1.0707
174,2016-07-31 13:05:00,PV_6,0.0,1.0454
175,2016-07-31 13:05:00,WS,26.97,1000.0
176,2016-07-31 13:10:00,Battery_1,25.0,3.9
177,2016-07-31 13:10:00,Battery_2,25.0,3.9
178,2016-07-31 13:10:00,Battery_3,25.0,3.9
179,2016-07-31 13:10:00,Battery_4,25.0,3.9
180,2016-07-31 13:10:00,Battery_5,25.0,3.9
181,2016-07-31 13:10:00,Battery_6,25.0,3.9
182,2016-07-31 13:10:00,PV_1,0.0,0.806753
183,2016-07-31 13:10:00,PV_2,0.0,1.24143
184,2016-07-31 13:10:00,PV_3,0.0,1.28927
185,2016-07-31 13:10:00,PV_4,0.0,1.21743
186,2016-07-31 13:10:00,PV_5,0.0,1.0707
187,2016-07-31 13:10:00,PV_6,0.0,1.0454
188,2016-07-31 13:10:00,WS,26.97,1000.0
189,2016-07-31 13:15:00,Battery_1,25.0,3.9
190,2016-07-31 13:15:00,Battery_2,25.0,3.9
191,2016-07-31 13:15:00,Battery_3,25.0,3.9
192,2016-07-31 13:15:00,Battery_4,25.0,3.9
193,2016-07-31 13:15:00,Battery_5,25.0,3.9
194,2016-07-31 13:15:00,Battery_6,25.0,3.9
195,2016-07-31 13:15:00,PV_1,0.0,0.806753
196,2016-07-31 13:15:00,PV_2,0.0,1.24143
197,2016-07-31 13:15:00,PV_3,0.0,1.28927
198,2016-07-31 13:15:00,PV_4,0.0,1.21743
199,2016-07-31 13:15:00,PV_5,0.0,1.0707
200,2016-07-31 13:15:00,PV_6,0.0,1.0454
201,2016-07-31 13:15:00,WS,27.6,1000.0
202,2016-07-31 13:20:00,Battery_1,25.0,3.9
203,2016-07-31 13:20:00,Battery_2,25.0,3.9
204,2016-07-31 13:20:00,Battery_3,25.0,3.9
205,2016-07-31 13:20:00,Battery_4,25.0,3.9
206,2016-07-31 13:20:00,Battery_5,25.0,3.9
207,2016-07-31 13:20:00,Battery_6,25.0,3.9
208,2016-07-31 13:20:00,PV_1,0.0,0.806753
209,2016-07-31 13:20:00,PV_2,0.0,1.24143
210,2016-07-31 13:20:00,PV_3,0.0,1.28927
211,2016-07-31 13:20:00,PV_4,0.0,1.21743
212,2016-07-31 13:20:00,PV_5,0.0,1.0707
213,2016-07-31 13:20:00,PV_6,0.0,1.0454
214,2016-07-31 13:20:00,WS,27.6,1000.0
215,2016-07-31 13:25:00,Battery_1,25.0,3.9
216,2016-07-31 13:25:00,Battery_2,25.0,3.9
217,2016-07-31 13:25:00,Battery_3,25.0,3.9
218,2016-07-31 13:25:00,Battery_4,25.0,3.9
219,2016-07-31 13:25:00,Battery_5,25.0,3.9
220,2016-07-31 13:25:00,Battery_6,25.0,3.9
221,2016-07-31 13:25:00,PV_1,0.0,0.806753
222,2016-07-31 13:25:00,PV_2,0.0,1.24143
223,2016-07-31 13:25:00,PV_3,0.0,1.28927
224,2016-07-31 13:25:00,PV_4,0.0,1.21743
225,2016-07-31 13:25:00,PV_5,0.0,1.0707
226,2016-07-31 13:25:00,PV_6,0.0,1.0454
227,2016-07-31 13:25:00,WS,27.6,1000.0
228,2016-07-31 13:30:00,Battery_1,25.0,3.9
229,2016-07-31 13:30:00,Battery_2,25.0,3.9
230,2016-07-31 13:30:00,Battery_3,25.0,3.9
231,2016-07-31 13:30:00,Battery_4,25.0,3.9
232,2016-07-31 13:30:00,Battery_5,25.0,3.9
233,2016-07-31 13:30:00,Battery_6,25.0,3.9
234,2016-07-31 13:30:00,PV_1,0.0,0.806753
235,2016-07-31 13:30:00,PV_2,0.0,1.24143
236,2016-07-31 13:30:00,PV_3,0.0,1.28927
237,2016-07-31 13:30:00,PV_4,0.0,1.21743
238,2016-07-31 13:30:00,PV_5,0.0,1.0707
239,2016-07-31 13:30:00,PV_6,0.0,1.0454
240,2016-07-31 13:30:00,WS,28.06,1000.0
241,2016-07-31 13:35:00,Battery_1,25.0,3.9
242,2016-07-31 13:35:00,Battery_2,25.0,3.9
243,2016-07-31 13:35:00,Battery_3,25.0,3.9
244,2016-07-31 13:35:00,Battery_4,25.0,3.9
245,2016-07-31 13:35:00,Battery_5,25.0,3.9
246,2016-07-31 13:35:00,Battery_6,25.0,3.9
247,2016-07-31 13:35:00,PV_1,0.0,0.806753
248,2016-07-31 13:35:00,PV_2,0.0,1.24143
249,2016-07-31 13:35:00,PV_3,0.0,1.28927
250,2016-07-31 13:35:00,PV_4,0.0,1.21743
251,2016-07-31 13:35:00,PV_5,0.0,1.0707
252,2016-07-31 13:35:00,PV_6,0.0,1.0454
253,2016-07-31 13:35:00,WS,28.06,1000.0
254,2016-07-31 13:40:00,Battery_1,25.0,3.9
255,2016-07-31 13:40:00,Battery_2,25.0,3.9
256,2016-07-31 13:40:00,Battery_3,25.0,3.9
257,2016-07-31 13:40:00,Battery_4,25.0,3.9
258,2016-07-31 13:40:00,Battery_5,25.0,3.9
259,2016-07-31 13:40:00,Battery_6,25.0,3.9
260,2016-07-31 13:40:00,PV_1,0.0,0.806753
261,2016-07-31 13:40:00,PV_2,0.0,1.24143
262,2016-07-31 13:40:00,PV_3,0.0,1.28927
263,2016-07-31 13:40:00,PV_4,0.0,1.21743
264,2016-07-31 13:40:00,PV_5,0.0,1.0707
265,2016-07-31 13:40:00,PV_6,0.0,1.0454
266,2016-07-31 13:40:00,WS,28.06,1000.0
267,2016-07-31 13:45:00,Battery_1,25.0,3.9
268,2016-07-31 13:45:00,Battery_2,25.0,3.9
269,2016-07-31 13:45:00,Battery_3,25.0,3.9
270,2016-07-31 13:45:00,Battery_4,25.0,3.9
271,2016-07-31 13:45:00,Battery_5,25.0,3.9
272,2016-07-31 13:45:00,Battery_6,25.0,3.9
273,2016-07-31 13:45:00,PV_1,0.0,0.806753
274,2016-07-31 13:45:00,PV_2,0.0,1.24143
275,2016-07-31 13:45:00,PV_3,0.0,1.28927
276,2016-07-31 13:45:00,PV_4,0.0,1.21743
277,2016-07-31 13:45:00,PV_5,0.0,1.0707
278,2016-07-31 13:45:00,PV_6,0.0,1.0454
279,2016-07-31 13:45:00,WS,28.04,1000.0
280,2016-07-31 13:50:00,Battery_1,25.0,3.9
281,2016-07-31 13:50:00,Battery_2,25.0,3.9
282,2016-07-31 13:50:00,Battery_3,25.0,3.9
283,2016-07-31 13:50:00,Battery_4,25.0,3.9
284,2016-07-31 13:50:00,Battery_5,25.0,3.9
285,2016-07-31 13:50:00,Battery_6,25.0,3.9
286,2016-07-31 13:50:00,PV_1,0.0,0.806753
287,2016-07-31 13:50:00,PV_2,0.0,1.24143
288,2016-07-31 13:50:00,PV_3,0.0,1.28927
289,2016-07-31 13:50:00,PV_4,0.0,1.21743
290,2016-07-31 13:50:00,PV_5,0.0,1.0707
291,2016-07-31 13:50:00,PV_6,0.0,1.0454
292,2016-07-31 13:50:00,WS,28.04,1000.0
293,2016-07-31 13:55:00,Battery_1,25.0,3.9
294,2016-07-31 13:55:00,Battery_2,25.0,3.9
295,2016-07-31 13:55:00,Battery_3,25.0,3.9
296,2016-07-31 13:55:00,Battery_4,25.0,3.9
297,2016-07-31 13:55:00,Battery_5,25.0,3.9
298,2016-07-31 13:55:00,Battery_6,25.0,3.9
299,2016-07-31 13:55:00,PV_1,0.0,0.806753
300,2016-07-31 13:55:00,PV_2,0.0,1.24143
301,2016-07-31 13:55:00,PV_3,0.0,1.28927
302,2016-07-31 13:55:00,PV_4,0.0,1.21743
303,2016-07-31 13:55:00,PV_5,0.0,1.0707
304,2016-07-31 13:55:00,PV_6,0.0,1.0454
305,2016-07-31 13:55:00,WS,28.04,1000.0
306,2016-07-31 14:00:00,Battery_1,25.0,3.9
307,2016-07-31 14:00:00,Battery_2,25.0,3.9
308,2016-07-31 14:00:00,Battery_3,25.0,3.9
309,2016-07-31 14:00:00,Battery_4,25.0,3.9
310,2016-07-31 14:00:00,Battery_5,25.0,3.9
311,2016-07-31 14:00:00,Battery_6,25.0,3.9
312,2016-07-31 14:00:00,PV_1,0.0,0.806753
313,2016-07-31 14:00:00,PV_2,0.0,1.24143
314,2016-07-31 14:00:00,PV_3,0.0,1.28927
315,2016-07-31 14:00:00,PV_4,0.0,1.21743
316,2016-07-31 14:00:00,PV_5,0.0,1.0707
317,2016-07-31 14:00:00,PV_6,0.0,1.0454
318,2016-07-31 14:00:00,WS,27.5,1000.0
319,2016-07-31 14:05:00,Battery_1,25.0,3.9
320,2016-07-31 14:05:00,Battery_2,25.0,3.9
321,2016-07-31 14:05:00,Battery_3,25.0,3.9
322,2016-07-31 14:05:00,Battery_4,25.0,3.9
323,2016-07-31 14:05:00,Battery_5,25.0,3.9
324,2016-07-31 14:05:00,Battery_6,25.0,3.9
325,2016-07-31 14:05:00,PV_1,0.0,0.7774160000000001
326,2016-07-31 14:05:00,PV_2,0.0,1.1962899999999999
327,2016-07-31 14:05:00,PV_3,0.0,1.24238
328,2016-07-31 14:05:00,PV_4,0.0,1.17316
329,2016-07-31 14:05:00,PV_5,0.0,1.03177
330,2016-07-31 14:05:00,PV_6,0.0,1.00739
331,2016-07-31 14:05:00,WS,27.5,1000.0
332,2016-07-31 14:10:00,Battery_1,25.0,3.9
333,2016-07-31 14:10:00,Battery_2,25.0,3.9
334,2016-07-31 14:10:00,Battery_3,25.0,3.9
335,2016-07-31 14:10:00,Battery_4,25.0,3.9
336,2016-07-31 14:10:00,Battery_5,25.0,3.9
337,2016-07-31 14:10:00,Battery_6,25.0,3.9
338,2016-07-31 14:10:00,PV_1,0.0,0.773678
339,2016-07-31 14:10:00,PV_2,0.0,1.19054
340,2016-07-31 14:10:00,PV_3,0.0,1.23641
341,2016-07-31 14:10:00,PV_4,0.0,1.16752
342,2016-07-31 14:10:00,PV_5,0.0,1.0268
343,2016-07-31 14:10:00,PV_6,0.0,1.00255
344,2016-07-31 14:10:00,WS,27.5,1000.0
345,2016-07-31 14:15:00,Battery_1,25.0,3.9
346,2016-07-31 14:15:00,Battery_2,25.0,3.9
347,2016-07-31 14:15:00,Battery_3,25.0,3.9
348,2016-07-31 14:15:00,Battery_4,25.0,3.9
349,2016-07-31 14:15:00,Battery_5,25.0,3.9
350,2016-07-31 14:15:00,Battery_6,25.0,3.9
351,2016-07-31 14:15:00,PV_1,0.0,0.7696219999999999
352,2016-07-31 14:15:00,PV_2,0.0,1.1843
353,2016-07-31 14:15:00,PV_3,0.0,1.22993
354,2016-07-31 14:15:00,PV_4,0.0,1.1614
355,2016-07-31 14:15:00,PV_5,0.0,1.02142
356,2016-07-31 14:15:00,PV_6,0.0,0.99729
357,2016-07-31 14:15:00,WS,28.01,1000.0
358,2016-07-31 14:20:00,Battery_1,25.0,3.9
359,2016-07-31 14:20:00,Battery_2,25.0,3.9
360,2016-07-31 14:20:00,Battery_3,25.0,3.9
361,2016-07-31 14:20:00,Battery_4,25.0,3.9
362,2016-07-31 14:20:00,Battery_5,25.0,3.9
363,2016-07-31 14:20:00,Battery_6,25.0,3.9
364,2016-07-31 14:20:00,PV_1,0.0,0.7653099999999999
365,2016-07-31 14:20:00,PV_2,0.0,1.1776600000000002
366,2016-07-31 14:20:00,PV_3,0.0,1.22304
367,2016-07-31 14:20:00,PV_4,0.0,1.1548900000000002
368,2016-07-31 14:20:00,PV_5,0.0,1.0157
369,2016-07-31 14:20:00,PV_6,0.0,0.991702
370,2016-07-31 14:20:00,WS,28.01,1000.0
371,2016-07-31 14:25:00,Battery_1,25.0,3.9
372,2016-07-31 14:25:00,Battery_2,25.0,3.9
373,2016-07-31 14:25:00,Battery_3,25.0,3.9
374,2016-07-31 14:25:00,Battery_4,25.0,3.9
375,2016-07-31 14:25:00,Battery_5,25.0,3.9
376,2016-07-31 14:25:00,Battery_6,25.0,3.9
377,2016-07-31 14:25:00,PV_1,0.0,0.7607419999999999
378,2016-07-31 14:25:00,PV_2,0.0,1.17063
379,2016-07-31 14:25:00,PV_3,0.0,1.21574
380,2016-07-31 14:25:00,PV_4,0.0,1.148
381,2016-07-31 14:25:00,PV_5,0.0,1.00964
382,2016-07-31 14:25:00,PV_6,0.0,0.985783
383,2016-07-31 14:25:00,WS,28.01,1000.0
384,2016-07-31 14:30:00,Battery_1,25.0,3.9
385,2016-07-31 14:30:00,Battery_2,25.0,3.9
386,2016-07-31 14:30:00,Battery_3,25.0,3.9
387,2016-07-31 14:30:00,Battery_4,25.0,3.9
388,2016-07-31 14:30:00,Battery_5,25.0,3.9
389,2016-07-31 14:30:00,Battery_6,25.0,3.9
390,2016-07-31 14:30:00,PV_1,0.0,0.7559199999999999
391,2016-07-31 14:30:00,PV_2,0.0,1.16321
392,2016-07-31 14:30:00,PV_3,0.0,1.20803
393,2016-07-31 14:30:00,PV_4,0.0,1.14072
394,2016-07-31 14:30:00,PV_5,0.0,1.00324
395,2016-07-31 14:30:00,PV_6,0.0,0.9795349999999999
396,2016-07-31 14:30:00,WS,28.44,1000.0
397,2016-07-31 14:35:00,Battery_1,25.0,3.9
398,2016-07-31 14:35:00,Battery_2,25.0,3.9
399,2016-07-31 14:35:00,Battery_3,25.0,3.9
400,2016-07-31 14:35:00,Battery_4,25.0,3.9
401,2016-07-31 14:35:00,Battery_5,25.0,3.9
402,2016-07-31 14:35:00,Battery_6,25.0,3.9
403,2016-07-31 14:35:00,PV_1,0.0,0.750846
404,2016-07-31 14:35:00,PV_2,0.0,1.1554
405,2016-07-31 14:35:00,PV_3,0.0,1.19992
406,2016-07-31 14:35:00,PV_4,0.0,1.13306
407,2016-07-31 14:35:00,PV_5,0.0,0.996502
408,2016-07-31 14:35:00,PV_6,0.0,0.97296
409,2016-07-31 14:35:00,WS,28.44,1000.0
410,2016-07-31 14:40:00,Battery_1,25.0,3.9
411,2016-07-31 14:40:00,Battery_2,25.0,3.9
412,2016-07-31 14:40:00,Battery_3,25.0,3.9
413,2016-07-31 14:40:00,Battery_4,25.0,3.9
414,2016-07-31 14:40:00,Battery_5,25.0,3.9
415,2016-07-31 14:40:00,Battery_6,25.0,3.9
416,2016-07-31 14:40:00,PV_1,0.0,0.745519
417,2016-07-31 14:40:00,PV_2,0.0,1.14721
418,2016-07-31 14:40:00,PV_3,0.0,1.19141
419,2016-07-31 14:40:00,PV_4,0.0,1.12502
420,2016-07-31 14:40:00,PV_5,0.0,0.989433
421,2016-07-31 14:40:00,PV_6,0.0,0.966057
422,2016-07-31 14:40:00,WS,28.44,1000.0
423,2016-07-31 14:45:00,Battery_1,25.0,3.9
424,2016-07-31 14:45:00,Battery_2,25.0,3.9
425,2016-07-31 14:45:00,Battery_3,25.0,3.9
426,2016-07-31 14:45:00,Battery_4,25.0,3.9
427,2016-07-31 14:45:00,Battery_5,25.0,3.9
428,2016-07-31 14:45:00,Battery_6,25.0,3.9
429,2016-07-31 14:45:00,PV_1,0.0,0.739942
430,2016-07-31 14:45:00,PV_2,0.0,1.13863
431,2016-07-31 14:45:00,PV_3,0.0,1.1825
432,2016-07-31 14:45:00,PV_4,0.0,1.1166099999999999
433,2016-07-31 14:45:00,PV_5,0.0,0.982032
434,2016-07-31 14:45:00,PV_6,0.0,0.958831
435,2016-07-31 14:45:00,WS,29.38,1000.0
436,2016-07-31 14:50:00,Battery_1,25.0,3.9
437,2016-07-31 14:50:00,Battery_2,25.0,3.9
438,2016-07-31 14:50:00,Battery_3,25.0,3.9
439,2016-07-31 14:50:00,Battery_4,25.0,3.9
440,2016-07-31 14:50:00,Battery_5,25.0,3.9
441,2016-07-31 14:50:00,Battery_6,25.0,3.9
442,2016-07-31 14:50:00,PV_1,0.0,0.734116
443,2016-07-31 14:50:00,PV_2,0.0,1.12966
444,2016-07-31 14:50:00,PV_3,0.0,1.17319
445,2016-07-31 14:50:00,PV_4,0.0,1.10782
446,2016-07-31 14:50:00,PV_5,0.0,0.974299
447,2016-07-31 14:50:00,PV_6,0.0,0.9512809999999999
448,2016-07-31 14:50:00,WS,29.38,1000.0
449,2016-07-31 14:55:00,Battery_1,25.0,3.9
