# file...... Results/total_load_all.csv
# date...... Sun Aug 22 19:57:52 2021
# user...... (null)
# host...... (null)
# group..... class=house
# property.. total_load
# limit..... 0
# interval.. 300
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2016-07-31 12:00:00 UTC,+2.4192,+0.0111111,+2.84866,+2.40919,+2.40919,+2.40919
2016-07-31 12:05:00 UTC,+0.0111111,+2.41789,+2.8471,+2.40789,+0,+2.40789
2016-07-31 12:10:00 UTC,+2.41657,+4.91745,+0,+2.40656,+2.40656,+2.40656
2016-07-31 12:15:00 UTC,+0.0111111,+2.41521,+2.84388,+2.40521,+0,+2.40521
2016-07-31 12:20:00 UTC,+2.41383,+0.0111111,+2.84222,+2.40383,+2.40383,+2.40383
2016-07-31 12:25:00 UTC,+0.0111111,+2.41243,+0,+2.40242,+4.89791,+2.40242
2016-07-31 12:30:00 UTC,+2.41099,+4.90462,+2.83882,+2.40099,+2.40099,+2.40099
2016-07-31 12:35:00 UTC,+0.0111111,+2.40954,+0,+2.39953,+0,+2.39953
2016-07-31 12:40:00 UTC,+0.0111111,+0.0111111,+2.83529,+2.39805,+2.39805,+2.39805
2016-07-31 12:45:00 UTC,+2.40655,+2.40655,+0,+2.39654,+0,+2.39654
2016-07-31 12:50:00 UTC,+0.0111111,+0.0111111,+2.83164,+2.39501,+2.39501,+2.39501
2016-07-31 12:55:00 UTC,+0.0111111,+2.40345,+0,+2.39345,+0,+2.39345
2016-07-31 13:00:00 UTC,+2.40187,+4.88365,+2.82786,+2.39186,+2.39186,+2.39186
2016-07-31 13:05:00 UTC,+0.0111111,+2.39932,+0,+2.38932,+4.86781,+2.38932
2016-07-31 13:10:00 UTC,+2.39692,+2.39692,+2.82192,+2.38691,+2.38691,+2.38691
2016-07-31 13:15:00 UTC,+4.86714,+4.86714,+5.78619,+2.38465,+0,+2.38465
2016-07-31 13:20:00 UTC,+2.39253,+2.39253,+2.81666,+2.38253,+2.38253,+2.38253
2016-07-31 13:25:00 UTC,+2.39055,+2.39055,+2.81429,+2.38055,+0,+2.38055
2016-07-31 13:30:00 UTC,+0.0111111,+4.8536,+0,+2.37872,+2.37872,+2.37872
2016-07-31 13:35:00 UTC,+2.38703,+2.38703,+2.81006,+2.37703,+4.83976,+2.37703
2016-07-31 13:40:00 UTC,+0.0111111,+2.38549,+0,+2.37548,+2.37548,+2.37548
2016-07-31 13:45:00 UTC,+2.38409,+4.84307,+2.80653,+2.37408,+2.37408,+2.37408
2016-07-31 13:50:00 UTC,+4.84022,+2.38284,+5.75389,+2.37283,+0,+2.37283
2016-07-31 13:55:00 UTC,+2.38173,+2.38173,+2.8037,+0,+2.37173,+2.37173
