# file...... Results/meter_load_Q.csv
# date...... Sun Aug 22 19:57:52 2021
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_reactive_power
# limit..... 0
# interval.. 300
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-31 12:00:00 UTC,+2048.33,+4.383,+2416.73,+2043.89,+2043.9,+2043.9
2016-07-31 12:05:00 UTC,+4.38297,+2047.22,+2415.4,+2042.79,+5.68434e-13,+2042.84
2016-07-31 12:10:00 UTC,+2046,+4167.64,+5.68434e-13,+2041.73,+2041.66,+2041.66
2016-07-31 12:15:00 UTC,+4.38297,+2044.95,+2412.67,+2040.51,+5.68434e-13,+2040.57
2016-07-31 12:20:00 UTC,+2043.78,+4.383,+2411.26,+2039.34,+2039.35,+2039.35
2016-07-31 12:25:00 UTC,+4.38303,+2042.59,-1.13687e-13,+2038.2,+4155.15,+2038.1
2016-07-31 12:30:00 UTC,+2041.33,+4156.86,+2408.44,+2036.99,+2036.99,+2036.99
2016-07-31 12:35:00 UTC,+4.38297,+2040.13,-9.09495e-13,+2035.75,-3.41061e-13,+2035.75
2016-07-31 12:40:00 UTC,+4.38357,+4.38357,+2405.43,+2034.48,+2034.49,+2034.49
2016-07-31 12:45:00 UTC,+2037.6,+2037.6,+1.81899e-12,+2033.27,+9.09495e-13,+2033.26
2016-07-31 12:50:00 UTC,+4.38357,+4.38357,+2402.33,+2031.9,+2031.91,+2031.91
2016-07-31 12:55:00 UTC,+4.38327,+2035.02,-4.54747e-13,+2030.64,+4.54747e-13,+2030.63
2016-07-31 13:00:00 UTC,+2033.46,+4138.82,+2399.01,+2029.13,+2029.13,+2029.13
2016-07-31 13:05:00 UTC,+4.38261,+2031.4,-1.59162e-12,+2027.02,+4129.49,+2026.92
2016-07-31 13:10:00 UTC,+2029.31,+2029.31,+2393.97,+2024.93,+2024.93,+2024.93
2016-07-31 13:15:00 UTC,+4124.7,+4124.7,+4908.58,+2022.96,-9.09495e-13,+2023.07
2016-07-31 13:20:00 UTC,+2025.62,+2025.62,+2389.53,+2021.23,+2021.24,+2021.24
2016-07-31 13:25:00 UTC,+2023.96,+2023.96,+2387.55,+2019.58,+8.07794e-28,+2019.63
2016-07-31 13:30:00 UTC,+4.3826,+4113.53,+6.05845e-28,+2018.08,+2018.02,+2018.02
2016-07-31 13:35:00 UTC,+2020.98,+2020.98,+2383.96,+2016.59,+4105.8,+2016.55
2016-07-31 13:40:00 UTC,+4.38289,+2019.71,+4.03897e-28,+2015.33,+2015.28,+2015.28
2016-07-31 13:45:00 UTC,+2018.43,+4104.5,+2380.97,+2014.1,+2014.1,+2014.1
2016-07-31 13:50:00 UTC,+4102.07,+2017.36,+4881.28,+2012.98,+8.07794e-28,+2013.09
2016-07-31 13:55:00 UTC,+2016.48,+2016.48,+2378.62,-2.01948e-28,+2012.09,+2012.09
