# file...... Results/meter_load_P.csv
# date...... Sun Aug 22 19:57:52 2021
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 300
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-31 12:00:00 UTC,+1156.15,-1792.16,+869.701,+551.178,+764.079,+800.777
2016-07-31 12:05:00 UTC,-1125.53,+579.52,+925.642,+604.169,-1505.78,+846.158
2016-07-31 12:10:00 UTC,+1190.75,+2985.85,-1811.08,+604.935,+810.978,+846.507
2016-07-31 12:15:00 UTC,-1122.45,+581.664,+927.452,+606.221,-1501.7,+847.556
2016-07-31 12:20:00 UTC,+1192.24,-1728.67,+929.433,+608.269,+813.667,+849.071
2016-07-31 12:25:00 UTC,-1117.51,+586.605,-1800.35,+611.07,+3216.36,+851.166
2016-07-31 12:30:00 UTC,-2704.65,-911.138,-2964.34,-3285.5,-3081.18,-3045.96
2016-07-31 12:35:00 UTC,-1110.66,+594.363,-1789.4,+618.634,-1486.04,+857.381
2016-07-31 12:40:00 UTC,-5006.5,-5607.57,-2955.26,-3276.54,-3073.63,-3038.66
2016-07-31 12:45:00 UTC,-2696.41,-3294.98,-5675.34,-3270.91,-5374.37,-3034.05
2016-07-31 12:50:00 UTC,-4996.73,-5592.53,-2943.15,-3264.72,-3063.58,-3028.92
2016-07-31 12:55:00 UTC,-4991.1,-3281.33,-5658.14,-3257.65,-5360.08,-3023.07
2016-07-31 13:00:00 UTC,+6209.8,+8597.06,+6620.23,+6200.82,+6200.82,+6200.82
2016-07-31 13:05:00 UTC,+3909.05,+6207.47,+3900,+6198.42,+8582.4,+6198.31
2016-07-31 13:10:00 UTC,+6205.1,+6205.1,+6614.5,+6196.05,+6196.06,+6196.06
2016-07-31 13:15:00 UTC,+8581.05,+8581.05,+9465.8,+6193.82,+3900,+6193.94
2016-07-31 13:20:00 UTC,+4174.71,+4174.71,+4583.28,+4165.66,+4165.67,+4165.67
2016-07-31 13:25:00 UTC,+2299.03,+2299.03,+2707.22,+2289.98,-5.91172e-12,+2290.05
2016-07-31 13:30:00 UTC,+9.04894,+4668.39,-2.27374e-12,+2288.28,+2288.22,+2288.22
2016-07-31 13:35:00 UTC,+2295.66,+2295.66,+2703.16,+2286.6,+4655.54,+2286.55
2016-07-31 13:40:00 UTC,+9.04953,+2294.22,-2.27374e-12,+2285.17,+2285.11,+2285.11
2016-07-31 13:45:00 UTC,+2292.76,+4658.14,+2699.77,+2283.77,+2283.77,+2283.77
2016-07-31 13:50:00 UTC,+4655.39,+2291.55,+5534.85,+2282.5,-5.91172e-12,+2282.63
2016-07-31 13:55:00 UTC,+2290.55,+2290.55,+2697.1,-2.27374e-12,+2281.5,+2281.5
