# file...... Benchmarking/meter_load_Q.csv
# date...... Sun Aug 22 19:59:47 2021
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_reactive_power
# limit..... 0
# interval.. 300
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-31 12:00:00 UTC,+4.38323,+4.38323,+2.27374e-13,+2.27374e-13,+2.27374e-13,+4.54747e-13
2016-07-31 12:05:00 UTC,+4.38323,+4.38323,+5.68434e-13,+6.82121e-13,-2.27374e-13,-1.13687e-13
2016-07-31 12:10:00 UTC,+4.38295,+2046.09,-1.13687e-13,-1.13687e-13,+1.13687e-13,+1.13687e-13
2016-07-31 12:15:00 UTC,+4.38323,+4.38323,-2.27374e-13,-1.13687e-13,+5.68434e-13,+6.82121e-13
2016-07-31 12:20:00 UTC,+4.38323,+4.38323,+3.41061e-13,+2.27374e-13,+1.13687e-13,+2.27374e-13
2016-07-31 12:25:00 UTC,+4.383,+2042.59,+1.13687e-13,-1.13687e-13,+2038.14,+2038.14
2016-07-31 12:30:00 UTC,+2041.36,+4.38295,+6.82121e-13,+2036.99,+0,+0
2016-07-31 12:35:00 UTC,+4.38323,+4.38323,+3.41061e-13,+3.41061e-13,+1.13687e-13,+1.13687e-13
2016-07-31 12:40:00 UTC,+4.38295,+2038.87,+2405.44,+0,+2.27374e-13,+1.13687e-13
2016-07-31 12:45:00 UTC,+4.38328,+4.38328,+3.41061e-13,+4.54747e-13,+2033.16,+2033.16
2016-07-31 12:50:00 UTC,+2036.29,+4.38295,+6.82121e-13,+2031.91,+4.54747e-13,+4.54747e-13
2016-07-31 12:55:00 UTC,+4.38295,+2034.97,-6.82121e-13,-6.82121e-13,+2.27374e-13,+4.54747e-13
2016-07-31 13:00:00 UTC,+4.38325,+4.38325,+2399.13,-1.13687e-13,+2029.24,-2.27374e-13
2016-07-31 13:05:00 UTC,+4.38325,+4.38325,+1.13687e-12,+9.09495e-13,+3.41061e-13,+2027.07
2016-07-31 13:10:00 UTC,+2029.37,+2029.37,+1.13687e-13,+2025.05,+2.27374e-13,+2.27374e-13
2016-07-31 13:15:00 UTC,+4.38322,+4.38322,+2391.79,-3.41061e-13,+1.13687e-13,+1.13687e-13
2016-07-31 13:20:00 UTC,+4.38327,+4.38327,+2.27374e-13,+3.41061e-13,+2021.27,+2021.27
2016-07-31 13:25:00 UTC,+2023.97,+2023.97,+1.13687e-13,+2019.65,+0,+1.13687e-13
2016-07-31 13:30:00 UTC,+4.38322,+4.38322,+2.27374e-13,+3.41061e-13,+3.41061e-13,+1.13687e-13
2016-07-31 13:35:00 UTC,+4.38322,+4.38322,+2384.03,+5.68434e-13,+1.13687e-13,+1.13687e-13
2016-07-31 13:40:00 UTC,+4.38299,+2019.73,+1.13687e-13,+3.41061e-13,+2015.29,+2015.29
2016-07-31 13:45:00 UTC,+2018.54,+4.38294,-4.54747e-13,+2014.16,+4.54747e-13,+4.54747e-13
2016-07-31 13:50:00 UTC,+4.38321,+4.38321,+2379.76,-3.41061e-13,+1.13687e-13,+0
2016-07-31 13:55:00 UTC,+4.38299,+2016.54,-7.95808e-13,-5.68434e-13,+2012.1,+2012.1
2016-07-31 14:00:00 UTC,+2015.72,+4.38294,-1.13687e-13,+2011.35,+3.41061e-13,+2.27374e-13
2016-07-31 14:05:00 UTC,+4.38321,+4.38321,+5.68434e-13,+5.68434e-13,+3.41061e-13,+3.41061e-13
2016-07-31 14:10:00 UTC,+4.38296,+2015.73,+2377.66,-2.27374e-13,+2011.34,+2.27374e-13
2016-07-31 14:15:00 UTC,+4.38323,+4.38323,+5.68434e-13,+3.41061e-13,+3.41061e-13,+2011.34
2016-07-31 14:20:00 UTC,+2015.72,+4.38293,+1.13687e-13,+2011.35,+2.27374e-13,+1.13687e-13
2016-07-31 14:25:00 UTC,+4.3832,+4.3832,+2377.65,-4.54747e-13,+2.27374e-13,+1.7053e-13
2016-07-31 14:30:00 UTC,+4.38325,+4.38325,+4.54747e-13,+3.41061e-13,+2011.29,+2011.29
2016-07-31 14:35:00 UTC,+2015.67,+2015.67,+5.68434e-13,+2011.35,+0,+0
2016-07-31 14:40:00 UTC,+4.3832,+4.3832,+2377.65,+2.27374e-13,+0,-5.68434e-14
2016-07-31 14:45:00 UTC,+4.38325,+4.38325,+2.27374e-13,+2.27374e-13,+2011.29,+2011.29
2016-07-31 14:50:00 UTC,+2015.67,+2015.67,+4.54747e-13,+4.54747e-13,+5.68434e-14,+5.68434e-14
2016-07-31 14:55:00 UTC,+4.38319,+4.38319,+2.27374e-13,+2011.34,+1.7053e-13,+1.13687e-13
2016-07-31 15:00:00 UTC,+4.38322,+4.38322,+4.54747e-13,+2.84217e-13,+2011.33,+2.84217e-13
2016-07-31 15:05:00 UTC,+4.38294,+2015.72,+7.95808e-13,+7.95808e-13,+5.68434e-14,+2011.33
2016-07-31 15:10:00 UTC,+2015.72,+4.38291,-1.13687e-13,+2011.34,+4.54747e-13,+4.54747e-13
2016-07-31 15:15:00 UTC,+4.38291,+2015.72,+2377.65,-3.97904e-13,+3.97904e-13,+3.41061e-13
2016-07-31 15:20:00 UTC,+4.38323,+4.38323,+4.54747e-13,+4.54747e-13,+2011.29,+2011.29
2016-07-31 15:25:00 UTC,+2015.72,+4.38291,+1.13687e-13,+2011.34,+5.68434e-14,+1.13687e-13
2016-07-31 15:30:00 UTC,+4.3829,+2015.72,+2377.6,+2011.28,+2.84217e-13,+2.84217e-13
2016-07-31 15:35:00 UTC,+4.38323,+4.38323,-3.41061e-13,-2.27374e-13,+2011.28,+2011.28
2016-07-31 15:40:00 UTC,+2015.72,+4.3829,-1.13687e-13,-1.13687e-13,-1.13687e-13,-1.13687e-13
2016-07-31 15:45:00 UTC,+4.3829,+2015.71,+2377.6,+2011.28,+5.68434e-14,+0
2016-07-31 15:50:00 UTC,+4.38319,+4.38319,-5.68434e-14,-5.68434e-14,+2011.33,+2.84217e-13
2016-07-31 15:55:00 UTC,+4.38317,+4.38317,+1.13687e-13,+1.13687e-13,+0,+0
2016-07-31 16:00:00 UTC,+2015.71,+4.38289,+1.7053e-13,+2011.34,+2.27374e-13,+3.41061e-13
2016-07-31 16:05:00 UTC,+4.38316,+4.38316,+2379.16,-2.84217e-13,+5.68434e-14,+5.68434e-14
2016-07-31 16:10:00 UTC,+4.38293,+2018.01,+1.7053e-13,+1.7053e-13,+2013.58,+2013.58
2016-07-31 16:15:00 UTC,+2018.81,+4.38288,+3.97904e-13,+3.97904e-13,+1.42109e-13,+1.13687e-13
2016-07-31 16:20:00 UTC,+4.38315,+4.38315,+2381.99,+2014.94,+5.68434e-14,+0
2016-07-31 16:25:00 UTC,+4.38293,+2019.73,+1.7053e-13,+8.52651e-14,+2015.29,+2015.29
2016-07-31 16:30:00 UTC,+4.38315,+4.38315,-2.84217e-14,+0,+1.42109e-13,+1.13687e-13
2016-07-31 16:35:00 UTC,+2019.72,+4.38287,+2382.4,+2015.29,-5.68434e-14,-5.68434e-14
2016-07-31 16:40:00 UTC,+4.38287,+2019.38,+2.27374e-13,+2.27374e-13,+0,+0
2016-07-31 16:45:00 UTC,+4.38316,+4.38316,+1.98952e-13,+1.7053e-13,+5.68434e-14,+2014.42
2016-07-31 16:50:00 UTC,+2018,+4.38286,-2.84217e-14,-2.84217e-14,+1.13687e-13,+1.13687e-13
2016-07-31 16:55:00 UTC,+4.38286,+2016.97,+2379.1,+2012.54,+8.52651e-14,+9.9476e-14
2016-07-31 17:00:00 UTC,+4.38318,+4.38318,-2.84217e-14,+0,+2011.28,+2011.28
2016-07-31 17:05:00 UTC,+4.38313,+4.38313,+8.52651e-14,+9.9476e-14,-1.42109e-14,-1.42109e-14
2016-07-31 17:10:00 UTC,+2011.19,+2011.19,+7.10543e-14,+5.68434e-14,+7.10543e-14,+7.10543e-14
2016-07-31 17:15:00 UTC,+4.38313,+4.38313,+2369.33,+2004.39,+2.84217e-14,+4.26326e-14
2016-07-31 17:20:00 UTC,+4.38318,+4.38318,+0,+1.42109e-14,+2001.89,+2001.89
2016-07-31 17:25:00 UTC,+4.38313,+4.38313,+4.26326e-14,+4.26326e-14,+8.52651e-14,+5.68434e-14
2016-07-31 17:30:00 UTC,+4.38313,+4.38313,-4.26326e-14,-5.68434e-14,+2.84217e-14,+2.84217e-14
2016-07-31 17:35:00 UTC,+4.38312,+4.38312,+2356.53,+1.42109e-14,+1.42109e-14,+1.42109e-14
2016-07-31 17:40:00 UTC,+4.38312,+4.38312,+2.84217e-14,+1990.78,+4.26326e-14,+4.26326e-14
2016-07-31 17:45:00 UTC,+4.38315,+4.38315,-1.42109e-14,+0,+1987.71,+4.26326e-14
2016-07-31 17:50:00 UTC,+4.38312,+4.38312,+8.52651e-14,+8.52651e-14,+4.9738e-14,+4.9738e-14
2016-07-31 17:55:00 UTC,+4.38312,+4.38312,-7.10543e-14,-7.10543e-14,-7.10543e-15,-2.13163e-14
2016-07-31 18:00:00 UTC,+4.38312,+4.38312,+2.84217e-14,+3.55271e-14,-2.13163e-14,-3.55271e-14
2016-07-31 18:05:00 UTC,+1976.88,+4.38285,-4.26326e-14,-2.84217e-14,+0,+1.42109e-14
