# file...... Benchmarking/meter_load_P.csv
# date...... Sun Aug 22 19:59:47 2021
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 300
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-31 12:00:00 UTC,-1161.47,-1792.16,-1870.61,-1766.38,-1553.49,-1516.79
2016-07-31 12:05:00 UTC,-1125.53,-1736.84,-1813.16,-1712.13,-1505.78,-1470.21
2016-07-31 12:10:00 UTC,-1124.22,+580.242,-1811.08,-1710.17,-1504.05,-1468.52
2016-07-31 12:15:00 UTC,-1122.45,-1732.12,-1808.25,-1707.5,-1501.7,-1466.23
2016-07-31 12:20:00 UTC,-1120.22,-1728.67,-1804.68,-1704.12,-1498.73,-1463.33
2016-07-31 12:25:00 UTC,-1117.51,+586.6,-1800.35,-1700.04,+815.899,+851.218
2016-07-31 12:30:00 UTC,+1195.4,-1719.6,-1795.26,+614.501,-1490.91,-1455.69
2016-07-31 12:35:00 UTC,-1110.66,-1713.96,-1789.4,-1689.69,-1486.04,-1450.94
2016-07-31 12:40:00 UTC,-1106.5,+599.321,+944.748,-1683.43,-1480.53,-1445.56
2016-07-31 12:45:00 UTC,-1101.86,-1700.43,-1775.34,-1676.42,+831.01,+865.838
2016-07-31 12:50:00 UTC,+1207.24,-1692.53,-1767.14,+635.299,-1467.56,-1432.89
2016-07-31 12:55:00 UTC,-1091.1,+618.603,-1758.14,-1660.18,-1460.08,-1425.59
2016-07-31 13:00:00 UTC,-1084.96,-1674.42,+972.019,-1650.92,+848.996,-1417.65
2016-07-31 13:05:00 UTC,-1078.58,-1664.61,-1738.15,-1641.3,-1443.48,+889.104
2016-07-31 13:10:00 UTC,+1224.45,+642.146,-1727.1,+665.323,-1434.31,-1400.43
2016-07-31 13:15:00 UTC,-1064.2,-1642.48,+996.867,-1619.59,-1424.39,-1390.75
2016-07-31 13:20:00 UTC,-1056.17,-1630.11,-1702.32,-1607.47,+878.171,+911.567
2016-07-31 13:25:00 UTC,+1242.43,+673.124,-1688.57,+695.583,-1402.31,-1369.19
2016-07-31 13:30:00 UTC,-1038.39,-1602.76,-1673.91,-1580.64,-1390.13,-1357.3
2016-07-31 13:35:00 UTC,-1028.64,-1587.75,+1044.91,-1565.92,-1377.19,-1344.66
2016-07-31 13:40:00 UTC,-1018.3,+713.344,-1641.81,-1550.33,+921.649,+953.858
2016-07-31 13:45:00 UTC,+1276.45,-1555.05,-1624.36,+749.993,-1348.99,-1317.12
2016-07-31 13:50:00 UTC,-999.709,-1543.23,+1086.29,-1522.27,-1338.8,-1307.17
2016-07-31 13:55:00 UTC,-987.447,+757.212,-1592.5,-1503.76,+958.987,+990.229
2016-07-31 14:00:00 UTC,+1306.06,-1504.57,-1571.95,+796.296,-1305.46,-1274.62
