# file...... Benchmarking/hvac_load_all.csv
# date...... Sun Aug 22 19:59:47 2021
# user...... (null)
# host...... (null)
# group..... class=house
# property.. hvac_load
# limit..... 0
# interval.. 300
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2016-07-31 12:00:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 12:05:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 12:10:00 UTC,+0,+2.31508,+0,+0,+0,+0
2016-07-31 12:15:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 12:20:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 12:25:00 UTC,+0,+2.31111,+0,+0,+2.31104,+2.31104
2016-07-31 12:30:00 UTC,+2.30972,+0,+0,+2.30973,+0,+0
2016-07-31 12:35:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 12:40:00 UTC,+0,+2.30689,+2.72751,+0,+0,+0
2016-07-31 12:45:00 UTC,+0,+0,+0,+0,+2.30538,+2.30538
2016-07-31 12:50:00 UTC,+2.30396,+0,+0,+2.30397,+0,+0
2016-07-31 12:55:00 UTC,+0,+2.30246,+0,+0,+0,+0
2016-07-31 13:00:00 UTC,+0,+0,+2.72036,+0,+2.30094,+0
2016-07-31 13:05:00 UTC,+0,+0,+0,+0,+0,+2.29849
2016-07-31 13:10:00 UTC,+2.29612,+2.29612,+0,+2.29619,+0,+0
2016-07-31 13:15:00 UTC,+0,+0,+2.71203,+0,+0,+0
2016-07-31 13:20:00 UTC,+0,+0,+0,+0,+2.2919,+2.2919
2016-07-31 13:25:00 UTC,+2.29,+2.29,+0,+2.29007,+0,+0
2016-07-31 13:30:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 13:35:00 UTC,+0,+0,+2.70323,+0,+0,+0
2016-07-31 13:40:00 UTC,+0,+2.28519,+0,+0,+2.28513,+2.28513
2016-07-31 13:45:00 UTC,+2.28384,+0,+0,+2.28384,+0,+0
2016-07-31 13:50:00 UTC,+0,+0,+2.69839,+0,+0,+0
2016-07-31 13:55:00 UTC,+0,+2.28158,+0,+0,+2.28151,+2.28151
2016-07-31 14:00:00 UTC,+2.28064,+0,+0,+2.28065,+0,+0
2016-07-31 14:05:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 14:10:00 UTC,+0,+2.28065,+2.69601,+0,+2.28065,+0
2016-07-31 14:15:00 UTC,+0,+0,+0,+0,+0,+2.28064
2016-07-31 14:20:00 UTC,+2.28064,+0,+0,+2.28065,+0,+0
2016-07-31 14:25:00 UTC,+0,+0,+2.696,+0,+0,+0
2016-07-31 14:30:00 UTC,+0,+0,+0,+0,+2.28059,+2.28059
2016-07-31 14:35:00 UTC,+2.28059,+2.28059,+0,+2.28066,+0,+0
2016-07-31 14:40:00 UTC,+0,+0,+2.696,+0,+0,+0
2016-07-31 14:45:00 UTC,+0,+0,+0,+0,+2.28059,+2.28059
2016-07-31 14:50:00 UTC,+2.28059,+2.28059,+0,+0,+0,+0
2016-07-31 14:55:00 UTC,+0,+0,+0,+2.28064,+0,+0
2016-07-31 15:00:00 UTC,+0,+0,+0,+0,+2.28064,+0
2016-07-31 15:05:00 UTC,+0,+2.28064,+0,+0,+0,+2.28064
2016-07-31 15:10:00 UTC,+2.28064,+0,+0,+2.28065,+0,+0
2016-07-31 15:15:00 UTC,+0,+2.28064,+2.69601,+0,+0,+0
2016-07-31 15:20:00 UTC,+0,+0,+0,+0,+2.28058,+2.28058
2016-07-31 15:25:00 UTC,+2.28064,+0,+0,+2.28065,+0,+0
2016-07-31 15:30:00 UTC,+0,+2.28064,+2.69594,+2.28058,+0,+0
2016-07-31 15:35:00 UTC,+0,+0,+0,+0,+2.28058,+2.28058
2016-07-31 15:40:00 UTC,+2.28064,+0,+0,+0,+0,+0
2016-07-31 15:45:00 UTC,+0,+2.28064,+2.69594,+2.28058,+0,+0
2016-07-31 15:50:00 UTC,+0,+0,+0,+0,+2.28063,+0
2016-07-31 15:55:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 16:00:00 UTC,+2.28063,+0,+0,+2.28064,+0,+0
2016-07-31 16:05:00 UTC,+0,+0,+2.69771,+0,+0,+0
2016-07-31 16:10:00 UTC,+0,+2.28324,+0,+0,+2.28318,+2.28318
2016-07-31 16:15:00 UTC,+2.28414,+0,+0,+0,+0,+0
2016-07-31 16:20:00 UTC,+0,+0,+2.70092,+2.28473,+0,+0
2016-07-31 16:25:00 UTC,+0,+2.28519,+0,+0,+2.28513,+2.28513
2016-07-31 16:30:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 16:35:00 UTC,+2.28518,+0,+2.70139,+2.28512,+0,+0
2016-07-31 16:40:00 UTC,+0,+2.28479,+0,+0,+0,+0
2016-07-31 16:45:00 UTC,+0,+0,+0,+0,+0,+2.28414
2016-07-31 16:50:00 UTC,+2.28323,+0,+0,+0,+0,+0
2016-07-31 16:55:00 UTC,+0,+2.28206,+2.69765,+2.282,+0,+0
2016-07-31 17:00:00 UTC,+0,+0,+0,+0,+2.28057,+2.28057
2016-07-31 17:05:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 17:10:00 UTC,+2.2755,+2.2755,+0,+0,+0,+0
2016-07-31 17:15:00 UTC,+0,+0,+2.68657,+2.27277,+0,+0
2016-07-31 17:20:00 UTC,+0,+0,+0,+0,+2.26993,+2.26993
2016-07-31 17:25:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 17:30:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 17:35:00 UTC,+0,+0,+2.67205,+0,+0,+0
2016-07-31 17:40:00 UTC,+0,+0,+0,+2.25733,+0,+0
2016-07-31 17:45:00 UTC,+0,+0,+0,+0,+2.25385,+0
2016-07-31 17:50:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 17:55:00 UTC,+0,+0,+0,+0,+0,+0
2016-07-31 18:00:00 UTC,+0,+0,+0,+0,+0,+0
